case_id,amp,pw,Ea_mean,Ea_sigma,tfe,epife_read,Iref,VFB_read,VG_name,dV1,dV10,dV100,A1,A10,A100,gradual,inc_1_10,inc_10_100,ratio1,ratio10,late_early_ratio,progress_score,is_invalid,is_weak_all,is_early_saturate,is_progressive,valid0,valid1,valid10,valid100,P0,P1,P10,P100,Vth0,Vth1,Vth10,Vth100,IDmin1,IDmin10,IDmin100,IDmax1,IDmax10,IDmax100,elapsed_s
A1p80_PW0p10us_Em1p10_Es0p10_tfe1p50em6_epi24p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,1e-07,1.1,0.1,1.5e-06,24,1e-07,-0.5,VGm0p8_to_2p2,-0.00365541495118493,-0.0387869294296707,-0.123708205470739,0.00365541495118493,0.0387869294296707,0.123708205470739,0.120052790519554,0.0351315144784857,0.0849212760410681,0.0295486862595348,0.313535624270656,2.4172392594425,0.180239837617895,0,0,0,1,1,1,1,1,0.580000000000026,0.585000000000026,0.635000000000029,0.755000000000034,0.422982931763712,0.419327516812527,0.384196002334042,0.299274726292973,9.29907195991395e-23,1.84782665541366e-22,1.84866049796445e-21,4.05899303591685e-06,4.14404614236358e-06,4.34845708503427e-06,5.0131538
A1p60_PW0p05us_Em1p00_Es0p25_tfe1p50em6_epi28p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.6,5e-08,1,0.25,1.5e-06,28,1e-07,-0.5,VGm0p8_to_2p2,0,-0.00882612446639874,-0.0542399834598315,0,0.00882612446639874,0.0542399834598315,0.0542399834598315,0.00882612446639874,0.0454138589934328,0,0.162723583294141,5.14539072798309,0.177114542357945,0,0,0,1,1,1,1,1,0.190000000000009,0.190000000000009,0.205000000000009,0.280000000000013,0.68146063545508,0.68146063545508,0.672634510988682,0.627220651995249,5.28263068287111e-24,2.64118639688044e-23,1.66203535727551e-23,3.80577763334059e-06,3.82996558554621e-06,3.95100893958722e-06,5.2859753
A1p80_PW0p05us_Em1p10_Es0p20_tfe1p50em6_epi24p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,5e-08,1.1,0.2,1.5e-06,24,1e-07,-0.5,VGm0p8_to_2p2,-0.0177363895664074,-0.102281699525732,-0.20460396092576,0.0177363895664074,0.102281699525732,0.20460396092576,0.186867571359352,0.0845453099593241,0.102322261400028,0.0866864428535823,0.49990087710396,1.21026537662771,0.169580838718885,0,0,0,1,1,1,1,1,0.360000000000016,0.385000000000017,0.505000000000023,0.650000000000029,0.578294097792909,0.560557708226502,0.476012398267178,0.37369013686715,6.20206803609418e-23,6.19244286779047e-23,3.69352539104818e-22,3.71954272316094e-06,3.92306173502794e-06,4.16957596975444e-06,5.5625079
A1p60_PW0p50us_Em0p95_Es0p15_tfe8p00em7_epi20p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.6,5e-07,0.95,0.15,8e-07,20,1e-07,-0.5,VGm0p8_to_2p2,0,-0.00445535824632759,-0.0384771535894157,0,0.00445535824632759,0.0384771535894157,0.0384771535894157,0.00445535824632759,0.0340217953430881,0,0.115792303502231,7.63615257451659,0.168697312693732,0,0,0,1,1,1,1,1,0.415000000000018,0.415000000000018,0.425000000000018,0.500000000000021,0.554352633650765,0.554352633650765,0.549897275404438,0.51587548006135,6.34564343332717e-23,1.08798258676914e-23,6.56042226785113e-24,4.98146749259392e-06,4.99608427072663e-06,5.10576487531093e-06,10.0794899
A1p80_PW0p20us_Em1p10_Es0p10_tfe1p50em6_epi20p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,2e-07,1.1,0.1,1.5e-06,20,1e-07,-0.5,VGm0p8_to_2p2,-0.0211214943334044,-0.0675442438960644,-0.173562309597606,0.0211214943334044,0.0675442438960644,0.173562309597606,0.152440815264201,0.04642274956266,0.106018065701541,0.121694015148642,0.389164237631211,2.28375239942307,0.167519265375048,0,0,0,1,1,1,1,1,0.595000000000027,0.620000000000028,0.67500000000003,0.800000000000035,0.378713586743203,0.357592092409799,0.311169342847139,0.205151277145598,1.10846498357491e-21,3.45335854152017e-21,4.67281137324145e-20,3.69540233796227e-06,3.79368921574851e-06,4.01744737932293e-06,6.4694832
A1p80_PW0p10us_Em1p05_Es0p10_tfe1p50em6_epi20p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,1e-07,1.05,0.1,1.5e-06,20,1e-07,-0.5,VGm0p8_to_2p2,-0.0253167852224326,-0.114566038967121,-0.220326440239334,0.0253167852224326,0.114566038967121,0.220326440239334,0.195009655016901,0.0892492537446886,0.105760401272213,0.11490579702977,0.519983161542807,1.18500039871209,0.166351318146752,0,0,0,1,1,1,1,1,0.575000000000025,0.605000000000027,0.710000000000031,0.835000000000037,0.395810562370859,0.370493777148426,0.281244523403738,0.175484122131525,8.61859634252521e-22,6.91228922134651e-21,1.01284788410828e-19,3.66861548632935e-06,3.85628976920477e-06,4.08018858959719e-06,5.557589
A1p80_PW0p50us_Em1p10_Es0p10_tfe1p00em6_epi20p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,5e-07,1.1,0.1,1e-06,20,1e-07,-0.5,VGm0p8_to_2p2,-0.0140616673562834,-0.0679529968672366,-0.166892786816574,0.0140616673562834,0.0679529968672366,0.166892786816574,0.152831119460291,0.0538913295109532,0.0989397899493376,0.0842556926785462,0.407165571163488,1.83591295384962,0.152352271205732,0,0,0,1,1,1,1,1,0.560000000000025,0.585000000000026,0.68000000000003,0.855000000000038,0.465881385673441,0.451819718317157,0.397928388806204,0.298988598856867,1.79648222039403e-23,6.20128953122778e-23,8.0022476942712e-22,4.62447942102103e-06,4.7753419496417e-06,5.05372482786354e-06,11.2367519
A1p80_PW0p50us_Em1p10_Es0p10_tfe1p50em6_epi20p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,5e-07,1.1,0.1,1.5e-06,20,1e-07,-0.5,VGm0p8_to_2p2,-0.0254401243527146,-0.105923667875269,-0.211694473460624,0.0254401243527146,0.105923667875269,0.211694473460624,0.186254349107909,0.0804835435225543,0.105770805585355,0.120173776560334,0.500361044592745,1.31419170871514,0.150862402056976,0,0,0,1,1,1,1,1,0.590000000000026,0.620000000000028,0.715000000000032,0.840000000000037,0.383032216762514,0.357592092409799,0.277108548887245,0.17133774330189,1.10846498357491e-21,7.65369468993314e-21,1.13162745450455e-19,3.69540233796227e-06,3.86523606654152e-06,4.08915465728055e-06,10.7449857
A1p80_PW0p02us_Em1p10_Es0p15_tfe1p50em6_epi28p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,2e-08,1.1,0.15,1.5e-06,28,1e-07,-0.5,VGm0p8_to_2p2,-0.00318858402535349,-0.0393129650189018,-0.121126519702374,0.00318858402535349,0.0393129650189018,0.121126519702374,0.11793793567702,0.0361243809935483,0.0818135546834722,0.0263244088345667,0.324561170547124,2.26477388493062,0.150843898328475,0,0,0,1,1,1,1,1,0.485000000000021,0.490000000000021,0.550000000000024,0.685000000000029,0.502973155785677,0.499784571760323,0.463660190766775,0.381846636083303,3.16316151759209e-23,1.64664217221626e-23,1.23706680120674e-22,4.29078593489203e-06,4.3880787824751e-06,4.60730464864434e-06,4.3395191
A1p60_PW0p05us_Em0p95_Es0p20_tfe1p50em6_epi20p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.6,5e-08,0.95,0.2,1.5e-06,20,1e-07,-0.5,VGm0p8_to_2p2,-0.00435510015209395,-0.0125554221532732,-0.0677399354924442,0.00435510015209395,0.0125554221532732,0.0677399354924442,0.0633848353403502,0.00820032200117926,0.055184513339171,0.0642914717947986,0.185347418210542,6.7295544408177,0.133321777895327,0,0,0,1,1,1,1,1,0.330000000000015,0.335000000000015,0.345000000000016,0.410000000000018,0.603387375037126,0.599032274885032,0.590831952883853,0.535647439544682,9.77915544164046e-24,1.14895229457422e-23,3.16170734031295e-23,3.18796417627103e-06,3.20571060381366e-06,3.3211726262594e-06,4.6311433
A1p60_PW0p05us_Em1p00_Es0p25_tfe1p50em6_epi24p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.6,5e-08,1,0.25,1.5e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0,-0.0105154025857884,-0.0563938984613036,0,0.0105154025857884,0.0563938984613036,0.0563938984613036,0.0105154025857884,0.0458784958755152,0,0.186463480495215,4.36298044713191,0.133163684977653,0,0,0,1,1,1,1,1,0.210000000000009,0.210000000000009,0.22500000000001,0.290000000000013,0.684343271790828,0.684343271790828,0.67382786920504,0.627949373329524,9.27072674636627e-24,1.63581168377879e-23,1.70229073422841e-23,3.42364194908852e-06,3.44895987315072e-06,3.55877092650589e-06,5.2857286
A1p80_PW0p10us_Em1p10_Es0p10_tfe8p00em7_epi20p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,1e-07,1.1,0.1,8e-07,20,1e-07,-0.5,VGm0p8_to_2p2,0,-0.0181007306057017,-0.0768867605369655,0,0.0181007306057017,0.0768867605369655,0.0768867605369655,0.0181007306057017,0.0587860299312638,0,0.235420643024741,3.24771586362079,0.128734314056339,0,0,0,1,1,1,1,1,0.600000000000027,0.600000000000027,0.640000000000028,0.770000000000034,0.470800845416024,0.470800845416024,0.452700114810323,0.393914084879059,1.63406679328746e-23,5.82474060159125e-24,1.64764407100267e-23,5.25215128053067e-06,5.31075074205045e-06,5.50136831370921e-06,4.7896734
A1p80_PW0p20us_Em1p10_Es0p10_tfe1p00em6_epi20p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,2e-07,1.1,0.1,1e-06,20,1e-07,-0.5,VGm0p8_to_2p2,-0.00281782881301323,-0.0341145674178763,-0.11042587135366,0.00281782881301323,0.0341145674178763,0.11042587135366,0.107608042540646,0.031296738604863,0.0763113039357834,0.0255178318130595,0.308936366085969,2.43831489597852,0.127902936266602,0,0,0,1,1,1,1,1,0.620000000000027,0.625000000000028,0.68000000000003,0.815000000000036,0.43204295622408,0.429225127411067,0.397928388806204,0.321617084870421,1.64078932510947e-23,3.13558980039278e-23,4.30794587674553e-22,4.68797717728524e-06,4.7753419496417e-06,4.99004225720844e-06,6.4132141
A1p80_PW0p05us_Em1p05_Es0p10_tfe1p00em6_epi28p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,5e-08,1.05,0.1,1e-06,28,1e-07,-0.5,VGm0p8_to_2p2,-0.00215553271596369,-0.0280919026467806,-0.0988073461884201,0.00215553271596369,0.0280919026467806,0.0988073461884201,0.0966518134724564,0.0259363699308169,0.0707154435416395,0.0218155106792688,0.28430985883591,2.72649733676173,0.121084753963928,0,0,0,1,1,1,1,1,0.550000000000025,0.555000000000025,0.620000000000028,0.795000000000036,0.502517224400048,0.500361691684084,0.474425321753267,0.403709878211628,1.82941626017468e-23,1.63171238505548e-23,1.67859588702713e-23,5.50752717844337e-06,5.59849143553096e-06,5.84367188910141e-06,4.3508973
A1p80_PW0p02us_Em1p10_Es0p20_tfe1p50em6_epi24p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,2e-08,1.1,0.2,1.5e-06,24,1e-07,-0.5,VGm0p8_to_2p2,-0.0106402610877485,-0.0989122441895898,-0.190728640122725,0.0106402610877485,0.0989122441895898,0.190728640122725,0.180088379034976,0.0882719831018413,0.0918163959331348,0.0557874322435373,0.518601947384224,1.0401533159984,0.119236663510456,0,0,0,1,1,1,1,1,0.365000000000017,0.380000000000017,0.505000000000023,0.635000000000029,0.574924642456766,0.564284381369018,0.476012398267176,0.384196002334042,9.26689818621366e-24,1.64419756238063e-23,1.84782665541366e-22,3.71107314057601e-06,3.92306173502794e-06,4.14404614236358e-06,5.1214571
A1p80_PW0p20us_Em1p05_Es0p10_tfe1p50em6_epi20p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,2e-07,1.05,0.1,1.5e-06,20,1e-07,-0.5,VGm0p8_to_2p2,-0.0510616068097536,-0.148396428747196,-0.258509076172618,0.0510616068097536,0.148396428747196,0.258509076172618,0.207447469362864,0.0973348219374428,0.110112647425421,0.197523458617978,0.574047267292487,1.13127702125135,0.11470451151466,0,0,0,1,1,1,1,1,0.555000000000024,0.615000000000027,0.730000000000032,0.860000000000037,0.412844521898806,0.361782915089052,0.264448093151609,0.154335445726188,1.04676330939883e-21,1.03726192064582e-20,1.77631096075458e-19,3.68647248367649e-06,3.89207992443771e-06,4.12502640299211e-06,6.5820406
A1p80_PW0p10us_Em1p10_Es0p10_tfe8p00em7_epi28p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,1e-07,1.1,0.1,8e-07,28,1e-07,-0.5,VGm0p8_to_2p2,0,-0.0145746883209514,-0.0664188374479741,0,0.0145746883209514,0.0664188374479741,0.0664188374479741,0.0145746883209514,0.0518441491270227,0,0.219436064841812,3.55713604197598,0.109654171236431,0,0,0,1,1,1,1,1,0.580000000000026,0.580000000000026,0.625000000000028,0.785000000000034,0.508614571820474,0.508614571820474,0.494039883499523,0.4421957343725,3.26615366516932e-23,9.30601119046644e-24,1.61000348344858e-23,6.18612943206845e-06,6.24319003688213e-06,6.44622865449135e-06,5.0386673
A1p60_PW0p20us_Em1p00_Es0p20_tfe1p00em6_epi24p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.6,2e-07,1,0.2,1e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0,-0.00459906785491104,-0.0330672874466477,0,0.00459906785491104,0.0330672874466477,0.0330672874466477,0.00459906785491104,0.0284682195917366,0,0.139082102284059,6.18999773211375,0.106713283807149,0,0,0,1,1,1,1,1,0.325000000000014,0.325000000000014,0.335000000000015,0.395000000000017,0.595589074130215,0.595589074130215,0.590990006275304,0.562521786683567,1.7510010562251e-23,9.95420656104534e-24,3.29490489400591e-24,4.73073352773919e-06,4.74556165552163e-06,4.83457080529608e-06,6.9233067
A1p60_PW0p05us_Em0p95_Es0p20_tfe1p00em6_epi20p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.6,5e-08,0.95,0.2,1e-06,20,1e-07,-0.5,VGm0p8_to_2p2,0,-0.008764116901395,-0.0482828816378486,0,0.008764116901395,0.0482828816378486,0.0482828816378486,0.008764116901395,0.0395187647364535,0,0.18151602812631,4.50915536397777,0.104415026919111,0,0,0,1,1,1,1,1,0.305000000000013,0.305000000000013,0.320000000000014,0.390000000000017,0.610020128273798,0.610020128273798,0.601256011372403,0.56173724663595,5.51538789679597e-24,1.70572664814609e-23,9.77986383312817e-24,4.18102266128865e-06,4.20473062272156e-06,4.31544369457871e-06,4.5729582
A1p80_PW0p05us_Em1p10_Es0p10_tfe1p00em6_epi24p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,5e-08,1.1,0.1,1e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0,-0.0120653673840132,-0.058861873784342,0,0.0120653673840132,0.058861873784342,0.058861873784342,0.0120653673840132,0.0467965064003288,0,0.204977629971792,3.87858114145243,0.103200358207595,0,0,0,1,1,1,1,1,0.590000000000026,0.590000000000026,0.615000000000027,0.715000000000031,0.470933797434831,0.470933797434831,0.458868430050818,0.412071923650489,1.61307603373627e-23,1.15963414542232e-23,1.61671511636456e-23,5.12430609596096e-06,5.16149954441268e-06,5.31037619073002e-06,4.4505455
A1p80_PW0p05us_Em1p10_Es0p10_tfe1p00em6_epi20p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,5e-08,1.1,0.1,1e-06,20,1e-07,-0.5,VGm0p8_to_2p2,-0.00266575775356731,-0.0167582552284908,-0.0731239293527618,0.00266575775356731,0.0167582552284908,0.0731239293527618,0.0704581715991945,0.0140924974749235,0.056365674124271,0.0364553406410542,0.229176076515887,3.99969375368484,0.0973937306987678,0,0,0,1,1,1,1,1,0.605000000000027,0.610000000000027,0.635000000000028,0.735000000000032,0.440167490774447,0.43750173302088,0.423409235545956,0.367043561421685,6.26895294160245e-23,3.15051016698348e-23,1.54512422248889e-22,4.66416148867249e-06,4.70385696229683e-06,4.86276890301774e-06,4.4536803
A1p60_PW0p02us_Em1p00_Es0p25_tfe1p00em6_epi20p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.6,2e-08,1,0.25,1e-06,20,1e-07,-0.5,VGm0p8_to_2p2,0,-0.0058110556035329,-0.0367395924366888,0,0.0058110556035329,0.0367395924366888,0.0367395924366888,0.0058110556035329,0.0309285368331559,0,0.158168755234472,5.32236119274999,0.0964448293317354,0,0,0,1,1,1,1,1,0.200000000000009,0.200000000000009,0.210000000000009,0.265000000000012,0.66933898610289,0.66933898610289,0.663527930499357,0.632599393666202,3.17001441358541e-23,3.24152946339048e-23,5.86463164792611e-24,4.01523469391024e-06,4.03101105648603e-06,4.11783029219118e-06,4.7084023
A1p80_PW0p05us_Em1p10_Es0p10_tfe8p00em7_epi20p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,5e-08,1.1,0.1,8e-07,20,1e-07,-0.5,VGm0p8_to_2p2,-0.00227076961874184,-0.0159021866848005,-0.0704124362168271,0.00227076961874184,0.0159021866848005,0.0704124362168271,0.0681416665980852,0.0136314170660586,0.0545102495320266,0.032249553356587,0.225843438165263,3.99886888266031,0.0942012281032384,0,0,0,1,1,1,1,1,0.600000000000027,0.605000000000027,0.635000000000028,0.755000000000034,0.470800845416024,0.468530075797282,0.454898658731224,0.400388409199197,2.11942634000115e-23,1.25601027382059e-23,1.68401190409154e-23,5.25947483508475e-06,5.30342443818326e-06,5.4793610988587e-06,4.6025406
A1p80_PW0p02us_Em1p10_Es0p10_tfe1p00em6_epi20p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,2e-08,1.1,0.1,1e-06,20,1e-07,-0.5,VGm0p8_to_2p2,0,-0.0168188846879034,-0.0704451842125421,0,0.0168188846879034,0.0704451842125421,0.0704451842125421,0.0168188846879034,0.0536262995246387,0,0.238751376349002,3.18845752972005,0.0897525824308095,0,0,0,1,1,1,1,1,0.565000000000025,0.565000000000025,0.595000000000027,0.690000000000031,0.462933479615284,0.462933479615284,0.446114594927381,0.392488295402742,1.61895596394462e-23,1.74097602336775e-23,6.24586263259038e-23,4.59274355918225e-06,4.64035062612221e-06,4.79123319469419e-06,4.239773
A1p80_PW0p05us_Em1p10_Es0p15_tfe1p50em6_epi28p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,5e-08,1.1,0.15,1.5e-06,28,1e-07,-0.5,VGm0p8_to_2p2,-0.00603248247809995,-0.0483080550261548,-0.12998219372706,0.00603248247809995,0.0483080550261548,0.12998219372706,0.12394971124896,0.0422755725480548,0.0816741387009048,0.0464100682187834,0.371651328855039,1.93194636472553,0.0858848506414222,0,0,0,1,1,1,1,1,0.485000000000022,0.495000000000022,0.565000000000025,0.700000000000031,0.502973155785677,0.496940673307577,0.454665100759522,0.372990962058617,6.30663530197762e-23,1.70420197013277e-23,1.23456480930979e-22,4.29889022031164e-06,4.41241589740727e-06,4.63168895538398e-06,4.861568
A1p80_PW0p02us_Em1p10_Es0p10_tfe1p50em6_epi24p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,2e-08,1.1,0.1,1.5e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0,-0.0142551476695934,-0.063457719951216,0,0.0142551476695934,0.063457719951216,0.063457719951216,0.0142551476695934,0.0492025722816226,0,0.224640086037636,3.45156524660723,0.0838754280978423,0,0,0,1,1,1,1,1,0.590000000000026,0.590000000000026,0.610000000000027,0.68000000000003,0.415985313999979,0.415985313999979,0.401730166330386,0.352527594048763,9.28858578826942e-23,1.2344526881897e-22,5.53877426389173e-22,4.06749509222516e-06,4.10151059394559e-06,4.22065442194005e-06,4.555892
A1p80_PW0p05us_Em1p10_Es0p15_tfe8p00em7_epi20p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,5e-08,1.1,0.15,8e-07,20,1e-07,-0.5,VGm0p8_to_2p2,-0.00426972382119395,-0.0359210924134248,-0.110361317935334,0.00426972382119395,0.0359210924134248,0.110361317935334,0.10609159411414,0.0316513685922309,0.0744402255219095,0.038688590360037,0.325486258096996,2.3518801503004,0.0826358452165713,0,0,0,1,1,1,1,1,0.490000000000022,0.500000000000022,0.570000000000025,0.735000000000032,0.520145203882545,0.515875480061351,0.48422411146912,0.40978388594721,1.64010556696275e-23,4.83439224811599e-23,1.75498737860359e-23,5.10576487531093e-06,5.20821832061319e-06,5.45002329054909e-06,4.7195658
A1p80_PW0p20us_Em1p10_Es0p10_tfe1p00em6_epi24p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,2e-07,1.1,0.1,1e-06,24,1e-07,-0.5,VGm0p8_to_2p2,-0.00683947972791399,-0.0304108741194544,-0.103418627932755,0.00683947972791399,0.0304108741194544,0.103418627932755,0.0965791482048409,0.0235713943915404,0.0730077538133005,0.0661339244643738,0.294056058636054,3.09730313788744,0.082275782198201,0,0,0,1,1,1,1,1,0.575000000000026,0.590000000000026,0.640000000000028,0.795000000000035,0.477773277162745,0.470933797434831,0.447362403043291,0.37435464922999,1.61307603373627e-23,1.91029641147124e-23,3.15129772664913e-23,5.12430609596096e-06,5.19870341239068e-06,5.42959188584779e-06,7.0445376
A1p80_PW0p02us_Em1p05_Es0p10_tfe1p00em6_epi28p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,2e-08,1.05,0.1,1e-06,28,1e-07,-0.5,VGm0p8_to_2p2,-0.00408839603378164,-0.0162099944587762,-0.0709820249507302,0.00408839603378164,0.0162099944587762,0.0709820249507302,0.0668936289169486,0.0121215984249946,0.0547720304919539,0.0575976247031479,0.228367596867346,4.51854850916482,0.0780523719230837,0,0,0,1,1,1,1,1,0.580000000000026,0.590000000000026,0.620000000000028,0.755000000000033,0.490635316212043,0.486546920178262,0.474425321753267,0.419653291261313,1.96115059083834e-23,3.15501091726406e-23,1.83523698144403e-23,5.55650079795752e-06,5.59849143553096e-06,5.7875961294493e-06,4.028471
A1p60_PW0p05us_Em0p95_Es0p25_tfe1p50em6_epi20p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.6,5e-08,0.95,0.25,1.5e-06,20,1e-07,-0.5,VGm0p8_to_2p2,-0.00862134465411635,-0.0212229536807149,-0.084950045007297,0.00862134465411635,0.0212229536807149,0.084950045007297,0.0763287003531806,0.0126016090265986,0.0637270913265821,0.101487228798711,0.249828633744596,5.05705987164587,0.0726560116585312,0,0,0,1,1,1,1,1,0.185000000000008,0.195000000000009,0.21000000000001,0.285000000000013,0.726374230826335,0.717752886172218,0.70515127714562,0.641424185819038,9.6590161144733e-24,1.77602967158826e-23,1.00164373521113e-23,2.94002300517826e-06,2.96654066363059e-06,3.09930261003645e-06,6.1802976
A1p80_PW0p10us_Em1p05_Es0p10_tfe1p00em6_epi20p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,1e-07,1.05,0.1,1e-06,20,1e-07,-0.5,VGm0p8_to_2p2,-0.0082907296638362,-0.059359463380224,-0.14391341459885,0.0082907296638362,0.059359463380224,0.14391341459885,0.135622684935014,0.0510687337163878,0.0845539512186259,0.0576091512173908,0.412466506653914,1.65568920678942,0.0680566490081617,0,0,0,1,1,1,1,1,0.575000000000026,0.590000000000027,0.680000000000031,0.830000000000037,0.457287852186428,0.448997122522592,0.397928388806204,0.313374437587578,3.16874811338517e-23,3.13558980039277e-23,5.53879699464496e-22,4.63241475213042e-06,4.7753419496417e-06,5.01391970178475e-06,5.7144317
A1p60_PW0p50us_Em1p05_Es0p25_tfe1p50em6_epi24p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.6,5e-07,1.05,0.25,1.5e-06,24,1e-07,-0.5,VGm0p8_to_2p2,-0.00366867757435618,-0.0139509766307218,-0.0636950479043112,0.00366867757435618,0.0139509766307218,0.0636950479043112,0.0600263703299551,0.0102822990563656,0.0497440712735895,0.0575975322268007,0.219027649554173,4.83783548804622,0.0664652648818136,0,0,0,1,1,1,1,1,0.24000000000001,0.24500000000001,0.260000000000011,0.330000000000014,0.663101708942193,0.659433031367837,0.649150732311471,0.599406661037882,1.65918855121644e-23,1.39695114127684e-23,1.6590632440354e-23,3.48273074283421e-06,3.50806898081762e-06,3.62642512443283e-06,10.7410329
A1p80_PW0p02us_Em1p05_Es0p10_tfe8p00em7_epi20p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.8,2e-08,1.05,0.1,8e-07,20,1e-07,-0.5,VGm0p8_to_2p2,0,-0.0226997665042529,-0.0814019202635525,0,0.0226997665042529,0.0814019202635525,0.0814019202635525,0.0226997665042529,0.0587021537592996,0,0.278860331927779,2.58602456321749,0.0662998403226181,0,0,0,1,1,1,1,1,0.565000000000025,0.565000000000025,0.615000000000027,0.745000000000033,0.486568706313133,0.486568706313133,0.46386893980888,0.40516678604958,3.14530366326759e-23,3.22086728975759e-23,1.61428310113155e-23,5.2008975647148e-06,5.27412313044097e-06,5.46469145671489e-06,4.1429756
A1p60_PW0p50us_Em1p05_Es0p20_tfe1p50em6_epi24p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.6,5e-07,1.05,0.2,1.5e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0,-0.00694430385374833,-0.0388948321461983,0,0.00694430385374833,0.0388948321461983,0.0388948321461983,0.00694430385374833,0.0319505282924499,0,0.178540527637348,4.60096922101183,0.0646924459053237,0,0,0,1,1,1,1,1,0.335000000000015,0.335000000000015,0.345000000000016,0.390000000000018,0.596066549958561,0.596066549958561,0.589122246104813,0.557171717812363,1.64441639247145e-23,9.63501108426405e-24,1.649006289097e-23,3.63488596150094e-06,3.65181030361394e-06,3.7280131611434e-06,9.6715465
A1p60_PW0p50us_Em1p05_Es0p25_tfe1p50em6_epi28p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.6,5e-07,1.05,0.25,1.5e-06,28,1e-07,-0.5,VGm0p8_to_2p2,-0.00635773574167053,-0.0181217225625562,-0.0756162972473976,0.00635773574167053,0.0181217225625562,0.0756162972473976,0.0692585615057271,0.0117639868208856,0.0574945746848414,0.0840789085568368,0.239653662268948,4.88733756338168,0.0620690039531687,0,0,0,1,1,1,1,1,0.215000000000009,0.225000000000009,0.24500000000001,0.340000000000014,0.666550478105725,0.660192742364054,0.648428755543168,0.590934180858327,3.11161277789374e-23,1.83206156290471e-23,1.70147542346975e-23,3.86222707576786e-06,3.8945008421691e-06,4.04796351412155e-06,11.2217486
A1p60_PW0p10us_Em1p00_Es0p20_tfe1p00em6_epi20p00_Iref1p00em7_VFBmp50_VGm0p8_to_2p2,1.6,1e-07,1,0.2,1e-06,20,1e-07,-0.5,VGm0p8_to_2p2,-0.00273748094762738,-0.00553391199373676,-0.0395674223425141,0.00273748094762738,0.00553391199373676,0.0395674223425141,0.0368299413948867,0.00279643104610938,0.0340335103487773,0.0691852232356828,0.139860310985958,12.1703377582392,0.0606489791550686,0,0,0,1,1,1,1,1,0.330000000000015,0.335000000000015,0.340000000000015,0.400000000000018,0.595780322937888,0.593042841990261,0.590246410944151,0.556212900595374,1.65754856220545e-23,8.8962999631412e-24,9.27515135043926e-24,4.22844439585943e-06,4.23635026838254e-06,4.33126984366217e-06,5.3023915
