case_id,amp,pw,Ea_mean,Ea_sigma,tfe,epife_read,Iref,VFB_read,VG_name,P0,Vth0,idmin0,idmax0,valid0,dV1,dV10,dV100,dP1,dP10,dP100,gradual,ratio1,ratio10,valid_ratio,progress_score,is_invalid,is_weak_all,is_early_saturate,is_progressive
A1p80_PW5p00em02us_Em1p00_Es0p20_tfe1p00em06_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1,0.2,1e-06,28,1e-07,-0.5,VGm0p8_to_2p2,0.335000000000015,0.589503471930895,1.71860824034221e-23,5.20009160128264e-06,1,-0.050736019150371,-0.102956551752633,-0.123139399141191,0.125000000000006,0.255000000000011,0.305000000000013,0.07240337999082,0.412021006308447,0.836097564797954,1,-0.120565631128804,0,0,0,0
A1p80_PW5p00em02us_Em1p00_Es0p25_tfe8p00em07_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1,0.25,8e-07,24,1e-07,-0.5,VGm0p8_to_2p2,0.21000000000001,0.635865903504429,3.19846437407111e-23,5.23795567946543e-06,1,-0.0528004764832348,-0.096276976542622,-0.107228850654511,0.140000000000006,0.255000000000011,0.285000000000013,0.0544283741712764,0.492409236515615,0.897864482878998,1,-0.139700549977232,0,0,0,0
A1p80_PW5p00em02us_Em1p00_Es0p25_tfe8p00em07_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1,0.25,8e-07,28,1e-07,-0.5,VGm0p8_to_2p2,0.21000000000001,0.628057346249159,5.95156302447822e-24,5.71775249853716e-06,1,-0.0453987965542909,-0.0823870218680491,-0.0921218198182792,0.140000000000006,0.255000000000011,0.285000000000013,0.0467230232639883,0.49281263270575,0.894326903556258,1,-0.127082548427621,0,0,0,0
A1p80_PW5p00em02us_Em1p00_Es0p25_tfe1p00em06_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1,0.25,1e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0.21000000000001,0.649842287477955,3.1378098361713e-23,4.56035318515747e-06,1,-0.0660696788477115,-0.120056706495004,-0.134289345397911,0.140000000000006,0.255000000000011,0.285000000000013,0.0682196665501995,0.49199494309799,0.894015129340792,1,-0.161376042078762,0,0,0,0
A1p80_PW5p00em02us_Em1p00_Es0p25_tfe1p00em06_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1,0.25,1e-06,28,1e-07,-0.5,VGm0p8_to_2p2,0.21000000000001,0.639593442798879,1.65652130602271e-23,5.02573788229275e-06,1,-0.0563253444867722,-0.102724736917968,-0.114768501917203,0.140000000000006,0.255000000000011,0.285000000000013,0.0584431574304305,0.490773544534082,0.89506036239871,1,-0.145126286586583,0,0,0,0
A1p80_PW5p00em02us_Em1p05_Es0p15_tfe8p00em07_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.05,0.15,8e-07,24,1e-07,-0.5,VGm0p8_to_2p2,0.46500000000002,0.539588926961807,6.19707447182203e-23,5.58371253312342e-06,1,-0.0128734774271225,-0.0583254971608229,-0.112680042817028,0.0350000000000016,0.155000000000007,0.300000000000013,0.0998065653899051,0.114248070068865,0.517620473889357,1,0.00558606789733488,0,0,0,0
A1p80_PW5p00em02us_Em1p05_Es0p15_tfe8p00em07_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.05,0.15,8e-07,28,1e-07,-0.5,VGm0p8_to_2p2,0.46500000000002,0.545670324381111,1.11212104379623e-23,6.04039923380378e-06,1,-0.0112864178166322,-0.0500744578423829,-0.096778046681764,0.0350000000000016,0.155000000000007,0.300000000000013,0.0854916288651318,0.116621674063596,0.517415463106453,1,0.00119409584701724,0,0,0,0
A1p80_PW5p00em02us_Em1p05_Es0p15_tfe1p00em06_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.05,0.15,1e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0.46500000000002,0.529785580982952,3.13765790495488e-23,4.93850007588428e-06,1,-0.0165119342861031,-0.0731353466423843,-0.141253766088725,0.0350000000000016,0.155000000000007,0.300000000000013,0.124741831802622,0.116895533077196,0.517758560833318,1,0.011418015977263,0,0,0,0
A1p80_PW5p00em02us_Em1p05_Es0p15_tfe1p00em06_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.05,0.15,1e-06,28,1e-07,-0.5,VGm0p8_to_2p2,0.46500000000002,0.536868705880911,1.21510055469393e-23,5.38167331133224e-06,1,-0.0141633798494345,-0.0624433841276434,-0.121014716710886,0.0350000000000016,0.155000000000007,0.300000000000013,0.106851336861452,0.117038491138825,0.515998267192788,1,0.00685443465064214,0,0,0,0
A1p80_PW5p00em02us_Em1p05_Es0p20_tfe8p00em07_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.05,0.2,8e-07,24,1e-07,-0.5,VGm0p8_to_2p2,0.335000000000015,0.588903826360114,1.64551559490939e-23,5.40733252211793e-06,1,-0.0433940288515439,-0.0906489535487291,-0.126396498132288,0.115000000000005,0.24000000000001,0.335000000000014,0.0830024692807442,0.343316701750132,0.717179311833899,1,-0.0874202515393271,0,0,0,0
A1p80_PW5p00em02us_Em1p05_Es0p20_tfe8p00em07_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.05,0.2,8e-07,28,1e-07,-0.5,VGm0p8_to_2p2,0.335000000000015,0.587695496234624,1.764490544743e-23,5.87582483199353e-06,1,-0.0371012943530347,-0.0774559971701027,-0.108460118650853,0.115000000000005,0.24000000000001,0.335000000000014,0.071358824297818,0.342073149232563,0.714142655693044,1,-0.0798562880904752,0,0,0,0
A1p80_PW5p00em02us_Em1p05_Es0p20_tfe1p00em06_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.05,0.2,1e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0.335000000000015,0.590990006275304,9.95420656104533e-24,4.74556165552163e-06,1,-0.0543039605032702,-0.113216729112557,-0.157753166650302,0.115000000000005,0.24000000000001,0.335000000000014,0.103449206147032,0.344233727007509,0.717682766796872,1,-0.0999383866087685,0,0,0,0
A1p80_PW5p00em02us_Em1p05_Es0p20_tfe1p00em06_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.05,0.2,1e-06,28,1e-07,-0.5,VGm0p8_to_2p2,0.335000000000015,0.589503471930895,1.71860824034221e-23,5.20009160128264e-06,1,-0.0466102998374754,-0.0968716712447797,-0.135250084659911,0.115000000000005,0.24000000000001,0.335000000000014,0.088639784822436,0.344623073284411,0.716241113551723,1,-0.0911839817321569,0,0,0,0
A1p80_PW5p00em02us_Em1p05_Es0p25_tfe8p00em07_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.05,0.25,8e-07,24,1e-07,-0.5,VGm0p8_to_2p2,0.250000000000011,0.620576532092305,5.1674022060586e-24,5.29213210016474e-06,1,-0.0355363878635551,-0.0881802752443148,-0.107037323977424,0.0950000000000041,0.23500000000001,0.285000000000013,0.0715009361138685,0.331999965461117,0.823827352624341,1,-0.0867731781162573,0,0,0,0
A1p80_PW5p00em02us_Em1p05_Es0p25_tfe8p00em07_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.05,0.25,8e-07,28,1e-07,-0.5,VGm0p8_to_2p2,0.250000000000011,0.615069059435463,3.17967658358711e-23,5.76831674417392e-06,1,-0.0307101177163518,-0.0760889294415334,-0.0921199187360313,0.0950000000000041,0.23500000000001,0.285000000000013,0.0614098010196795,0.333371089963196,0.825976949236847,1,-0.0809675446273342,0,0,0,0
A1p80_PW5p00em02us_Em1p05_Es0p25_tfe1p00em06_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.05,0.25,1e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0.250000000000011,0.631008737133193,9.95663758722057e-24,4.61958555802985e-06,1,-0.0447871698650287,-0.111020209034167,-0.134340595767872,0.0950000000000041,0.23500000000001,0.285000000000013,0.0895534259028433,0.333385225880766,0.826408491041678,1,-0.0991329385345545,0,0,0,0
A1p80_PW5p00em02us_Em1p05_Es0p25_tfe1p00em06_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.05,0.25,1e-06,28,1e-07,-0.5,VGm0p8_to_2p2,0.250000000000011,0.623642004678493,6.2495403702915e-23,5.08150411607632e-06,1,-0.0382629535294138,-0.0946755822312844,-0.114855094029517,0.0950000000000041,0.23500000000001,0.285000000000013,0.0765921405001034,0.333141110132916,0.824304599036358,1,-0.0904859653576037,0,0,0,0
A1p80_PW5p00em02us_Em1p10_Es0p15_tfe8p00em07_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.1,0.15,8e-07,24,1e-07,-0.5,VGm0p8_to_2p2,0.465000000000021,0.539588926961807,1.017236739544e-23,5.58371253312343e-06,1,-0.00905838435054429,-0.0395806156741383,-0.0998255776329147,0.0250000000000011,0.105000000000005,0.265000000000012,0.0907671932823704,0.090742118055699,0.396497737480536,1,0.0197516091034503,0,0,0,0
A1p80_PW5p00em02us_Em1p10_Es0p15_tfe8p00em07_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.1,0.15,8e-07,28,1e-07,-0.5,VGm0p8_to_2p2,0.465000000000021,0.54567032438111,1.11212104379622e-23,6.04039923380378e-06,1,-0.00820282718000165,-0.0338265557285017,-0.0858514462495222,0.0250000000000011,0.105000000000005,0.265000000000012,0.0776486190695205,0.0955467559178982,0.394012648665077,1,0.0137412865106659,0,0,0,0
A1p80_PW5p00em02us_Em1p10_Es0p15_tfe1p00em06_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.1,0.15,1e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0.465000000000021,0.529785580982952,3.2192061484033e-23,4.93850007588427e-06,1,-0.0119945610759125,-0.0498144737782751,-0.1248712425674,0.0250000000000011,0.105000000000005,0.265000000000012,0.112876681491487,0.0960554314131883,0.398926708456413,1,0.0268497025955954,0,0,0,0
A1p80_PW5p00em02us_Em1p10_Es0p15_tfe1p00em06_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.1,0.15,1e-06,28,1e-07,-0.5,VGm0p8_to_2p2,0.465000000000021,0.536868705880911,1.79468225494614e-23,5.38167331133224e-06,1,-0.0099568439531118,-0.042271688688348,-0.106765731242698,0.0250000000000011,0.105000000000005,0.265000000000012,0.0968088872895863,0.0932587997779744,0.395929369811149,1,0.0216036940010705,0,0,0,0
A1p80_PW5p00em02us_Em1p10_Es0p20_tfe8p00em07_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.1,0.2,8e-07,24,1e-07,-0.5,VGm0p8_to_2p2,0.375000000000016,0.573795844583407,3.34322762953454e-23,5.46157914081952e-06,1,-0.0152940987485477,-0.0639815373106254,-0.113300346267149,0.0400000000000018,0.170000000000007,0.300000000000013,0.0980062475186017,0.134987219831491,0.564707341315305,1,-0.00508624385049433,0,0,0,0
A1p80_PW5p00em02us_Em1p10_Es0p20_tfe8p00em07_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.1,0.2,8e-07,28,1e-07,-0.5,VGm0p8_to_2p2,0.375000000000016,0.574726964173937,1.87409284780873e-23,5.9264440699033e-06,1,-0.0131162888276115,-0.055162079210216,-0.0970009638722436,0.0400000000000018,0.170000000000007,0.300000000000013,0.0838846750446321,0.135218128810416,0.568675578140315,1,-0.00817348563381028,0,0,0,0
A1p80_PW5p00em02us_Em1p10_Es0p20_tfe1p00em06_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.1,0.2,1e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0.375000000000016,0.572146203837993,1.72029853667685e-23,4.80489346810351e-06,1,-0.018854157619988,-0.0800371347047896,-0.141231148106482,0.0400000000000018,0.170000000000007,0.300000000000013,0.122376990486494,0.133498579263639,0.566710217808645,1,-0.000192744599102786,0,0,0,0
A1p80_PW5p00em02us_Em1p10_Es0p20_tfe1p00em06_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.1,0.2,1e-06,28,1e-07,-0.5,VGm0p8_to_2p2,0.375000000000016,0.573327100835313,1.62728230927367e-23,5.25593606228062e-06,1,-0.0162900978663826,-0.0686873694802923,-0.121044401996509,0.0400000000000018,0.170000000000007,0.300000000000013,0.104754304130127,0.13457952286676,0.567455977702076,1,-0.00396777087140983,0,0,0,0
A1p80_PW5p00em02us_Em1p10_Es0p25_tfe8p00em07_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.1,0.25,8e-07,24,1e-07,-0.5,VGm0p8_to_2p2,0.270000000000012,0.613355570239204,1.66896248688363e-23,5.31922892607918e-06,1,-0.0341863079130664,-0.0773097447711881,-0.113347258951536,0.090000000000004,0.205000000000009,0.300000000000013,0.0791609510384691,0.301606833983375,0.682060999853943,1,-0.0664600888050177,0,0,0,0
A1p80_PW5p00em02us_Em1p10_Es0p25_tfe8p00em07_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.1,0.25,8e-07,28,1e-07,-0.5,VGm0p8_to_2p2,0.270000000000012,0.608696312687809,6.08747183594746e-24,5.79360559545943e-06,1,-0.0293859666225315,-0.0664147523357159,-0.0968525440352004,0.090000000000004,0.205000000000009,0.300000000000013,0.0674665774126689,0.303409341646734,0.685730591770289,1,-0.0627583275782838,0,0,0,0
A1p80_PW5p00em02us_Em1p10_Es0p25_tfe1p00em06_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.1,0.25,1e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0.270000000000012,0.621300044431913,9.08583481351687e-24,4.6492140136741e-06,1,-0.0423788748838922,-0.0963269063454979,-0.141328937227236,0.090000000000004,0.205000000000009,0.300000000000013,0.0989500623433437,0.299859856837056,0.681579499820469,1,-0.0734068966065397,0,0,0,0
A1p80_PW5p00em02us_Em1p10_Es0p25_tfe1p00em06_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,5e-08,1.1,0.25,1e-06,28,1e-07,-0.5,VGm0p8_to_2p2,0.270000000000012,0.615622187452591,2.66857341187118e-23,5.10939684866387e-06,1,-0.0365236497777622,-0.0826422535493334,-0.121025170260027,0.090000000000004,0.205000000000009,0.300000000000013,0.0845015204822652,0.301785568235845,0.682851785060688,1,-0.0686920773962679,0,0,0,0
A1p80_PW1p00em01us_Em1p00_Es0p15_tfe8p00em07_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1,0.15,8e-07,24,1e-07,-0.5,VGm0p8_to_2p2,0.45000000000002,0.54550979750857,1.63103122385146e-23,5.5633495487109e-06,1,-0.0395319949716607,-0.101769730884186,-0.116682135972968,0.105000000000004,0.270000000000011,0.310000000000013,0.0771501410013073,0.338800748220954,0.872196330959896,1,-0.0977924460296355,0,0,0,0
A1p80_PW1p00em01us_Em1p00_Es0p15_tfe8p00em07_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1,0.15,8e-07,28,1e-07,-0.5,VGm0p8_to_2p2,0.45000000000002,0.550594201881589,6.62471969970847e-24,6.02140084466946e-06,1,-0.0340588864280998,-0.0873550958879178,-0.100080526618192,0.105000000000004,0.270000000000011,0.310000000000013,0.0660216401900924,0.340314820265032,0.87284808383531,1,-0.0904793699083274,0,0,0,0
A1p80_PW1p00em01us_Em1p00_Es0p15_tfe1p00em06_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1,0.15,1e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0.45000000000002,0.536686045772033,1.76224848330707e-23,4.91622195032282e-06,1,-0.0493043894253614,-0.126957195833866,-0.145789734455873,0.105000000000004,0.270000000000011,0.310000000000013,0.0964853450305113,0.338188347824207,0.870823973359342,1,-0.111046323263407,0,0,0,0
A1p80_PW1p00em01us_Em1p00_Es0p15_tfe1p00em06_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1,0.15,1e-06,28,1e-07,-0.5,VGm0p8_to_2p2,0.45000000000002,0.542893172093419,1.67390672568621e-23,5.3607088702827e-06,1,-0.0425314804093347,-0.10881195865664,-0.125124516558065,0.105000000000004,0.270000000000011,0.310000000000013,0.0825930361487299,0.339913244656556,0.869629403172521,1,-0.101841363176072,0,0,0,0
A1p80_PW1p00em01us_Em1p00_Es0p20_tfe8p00em07_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1,0.2,8e-07,24,1e-07,-0.5,VGm0p8_to_2p2,0.345000000000016,0.58504014422875,1.76214692994644e-23,5.42089212743169e-06,1,-0.0696794422128676,-0.0978609286879625,-0.111061313466167,0.185000000000008,0.260000000000012,0.295000000000013,0.0413818712532998,0.627396165579241,0.881143267928069,1,-0.180966385624956,0,0,0,0
A1p80_PW1p00em01us_Em1p00_Es0p20_tfe8p00em07_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1,0.2,8e-07,28,1e-07,-0.5,VGm0p8_to_2p2,0.345000000000016,0.58435894171911,3.23390422691034e-23,5.88847802997353e-06,1,-0.0597130754257287,-0.0841870989393919,-0.095108174904474,0.185000000000008,0.260000000000012,0.295000000000013,0.0353950994787453,0.627843773531603,0.885172058279416,1,-0.163741835801622,0,0,0,0
A1p80_PW1p00em01us_Em1p00_Es0p20_tfe1p00em06_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1,0.2,1e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0.345000000000016,0.586221567268164,9.44763494264059e-24,4.76039172426976e-06,1,-0.0873355548101249,-0.122508269343072,-0.138859164224873,0.185000000000008,0.260000000000012,0.295000000000013,0.0515236094147479,0.628950601119066,0.882248355929019,1,-0.212470831542044,0,0,0,0
A1p80_PW1p00em01us_Em1p00_Es0p20_tfe1p00em06_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1,0.2,1e-06,28,1e-07,-0.5,VGm0p8_to_2p2,0.345000000000016,0.585379051149079,3.12865760875675e-23,5.21405043700944e-06,1,-0.0745667788177434,-0.105208636800605,-0.119014978359375,0.185000000000008,0.260000000000012,0.295000000000013,0.0444481995416316,0.626532725927851,0.883994924428079,1,-0.189806596821134,0,0,0,0
A1p80_PW1p00em01us_Em1p00_Es0p25_tfe8p00em07_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1,0.25,8e-07,24,1e-07,-0.5,VGm0p8_to_2p2,0.210000000000009,0.635865903504429,1.68503146039378e-23,5.23795567946543e-06,1,-0.0735584476047646,-0.103469646656439,-0.105335360893166,0.195000000000009,0.275000000000012,0.280000000000013,0.0317769132884018,0.698326250378249,0.9822878640097,1,-0.204027032449016,0,0,0,0
A1p80_PW1p00em01us_Em1p00_Es0p25_tfe8p00em07_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1,0.25,8e-07,28,1e-07,-0.5,VGm0p8_to_2p2,0.210000000000009,0.628057346249159,5.95156302447823e-24,5.71775249853716e-06,1,-0.0630410857198734,-0.0890772162552296,-0.0905898490480508,0.195000000000009,0.275000000000012,0.280000000000013,0.0275487633281774,0.695895692313552,0.98330240298757,1,-0.183958695803723,0,0,0,0
A1p80_PW1p00em01us_Em1p00_Es0p25_tfe1p00em06_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1,0.25,1e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0.210000000000009,0.649842287477955,3.21954024319296e-23,4.56035318515747e-06,1,-0.092033527423358,-0.12985375937893,-0.132051267570916,0.195000000000009,0.275000000000012,0.280000000000013,0.0400177401475583,0.696953002544505,0.983358674002836,1,-0.239093412249323,0,0,0,0
A1p80_PW1p00em01us_Em1p00_Es0p25_tfe1p00em06_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1,0.25,1e-06,28,1e-07,-0.5,VGm0p8_to_2p2,0.210000000000009,0.639593442798879,1.83427104452202e-23,5.02573788229275e-06,1,-0.0786594658897452,-0.110627020351671,-0.11268158087108,0.195000000000009,0.275000000000012,0.280000000000013,0.034022114981335,0.69806853331016,0.981766669374654,1,-0.213638199218325,0,0,0,0
A1p80_PW1p00em01us_Em1p05_Es0p15_tfe8p00em07_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.05,0.15,8e-07,24,1e-07,-0.5,VGm0p8_to_2p2,0.45000000000002,0.54550979750857,1.63103122385146e-23,5.5633495487109e-06,1,-0.0338192625633258,-0.0886040453324308,-0.124528798745753,0.0900000000000037,0.23500000000001,0.330000000000014,0.0907095361824276,0.271577843068843,0.711514494838507,1,-0.0628660928407699,0,0,0,0
A1p80_PW1p00em01us_Em1p05_Es0p15_tfe8p00em07_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.05,0.15,8e-07,28,1e-07,-0.5,VGm0p8_to_2p2,0.45000000000002,0.550594201881589,9.03171918382211e-24,6.02140084466946e-06,1,-0.0293634366294447,-0.0759451207303331,-0.106692240365412,0.0900000000000037,0.23500000000001,0.330000000000014,0.077328803735967,0.275216234366037,0.711814846798864,1,-0.0599280978529167,0,0,0,0
A1p80_PW1p00em01us_Em1p05_Es0p15_tfe1p00em06_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.05,0.15,1e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0.45000000000002,0.536686045772033,2.19322356318567e-23,4.91622195032282e-06,1,-0.042276678101612,-0.110542172075505,-0.155506739210693,0.0900000000000037,0.23500000000001,0.330000000000014,0.113230061109081,0.271863961113171,0.710851327965491,1,-0.0698473415949177,0,0,0,0
A1p80_PW1p00em01us_Em1p05_Es0p15_tfe1p00em06_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.05,0.15,1e-06,28,1e-07,-0.5,VGm0p8_to_2p2,0.45000000000002,0.542893172093419,1.67390672568621e-23,5.3607088702827e-06,1,-0.036163655613775,-0.0946462863152093,-0.132968136614927,0.0900000000000037,0.23500000000001,0.330000000000014,0.0968044810011525,0.271972342656076,0.711796741119285,1,-0.0649258242138709,0,0,0,0
A1p80_PW1p00em01us_Em1p05_Es0p20_tfe8p00em07_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.05,0.2,8e-07,24,1e-07,-0.5,VGm0p8_to_2p2,0.375000000000016,0.573795844583407,1.67161381476727e-23,5.46157914081952e-06,1,-0.0377500191153908,-0.0925324147824227,-0.118688530151496,0.100000000000004,0.245000000000011,0.315000000000014,0.0809385110361051,0.318059538417116,0.779623900172265,1,-0.0829103607281404,0,0,0,0
A1p80_PW1p00em01us_Em1p05_Es0p20_tfe8p00em07_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.05,0.2,8e-07,28,1e-07,-0.5,VGm0p8_to_2p2,0.375000000000016,0.574726964173937,3.17801734996236e-23,5.9264440699033e-06,1,-0.0324454038218438,-0.0791310976352091,-0.101646037971747,0.100000000000004,0.245000000000011,0.315000000000014,0.069200634149903,0.319199886874708,0.77849662627484,1,-0.076856609743765,0,0,0,0
A1p80_PW1p00em01us_Em1p05_Es0p20_tfe1p00em06_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.05,0.2,1e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0.375000000000016,0.572146203837992,1.72029853667685e-23,4.80489346810351e-06,1,-0.0471730657515776,-0.115495969497424,-0.148452681745689,0.100000000000004,0.245000000000011,0.315000000000014,0.101279615994111,0.317764995531633,0.777998538923522,1,-0.0935443868996618,0,0,0,0
A1p80_PW1p00em01us_Em1p05_Es0p20_tfe1p00em06_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.05,0.2,1e-06,28,1e-07,-0.5,VGm0p8_to_2p2,0.375000000000016,0.573327100835313,1.62728230927366e-23,5.25593606228062e-06,1,-0.040347166932056,-0.0989017790820458,-0.127146126753639,0.100000000000004,0.245000000000011,0.315000000000014,0.0867989598215835,0.317329107556956,0.777859157862352,1,-0.0855901634105574,0,0,0,0
A1p80_PW1p00em01us_Em1p05_Es0p25_tfe8p00em07_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.05,0.25,8e-07,24,1e-07,-0.5,VGm0p8_to_2p2,0.245000000000011,0.622587195852233,3.240806314391e-23,5.28535878628129e-06,1,-0.0525085445377579,-0.0998005340611939,-0.114677022895623,0.140000000000006,0.265000000000012,0.305000000000014,0.0621684783578651,0.457881999479096,0.870274895015636,1,-0.132659846927709,0,0,0,0
A1p80_PW1p00em01us_Em1p05_Es0p25_tfe8p00em07_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.05,0.25,8e-07,28,1e-07,-0.5,VGm0p8_to_2p2,0.245000000000011,0.616611996261472,9.56862111501887e-24,5.76199522896722e-06,1,-0.0450395071301822,-0.085391451921636,-0.0985522896251153,0.140000000000006,0.265000000000012,0.305000000000014,0.0535127824949331,0.457011270884814,0.866458326300261,1,-0.120324268472539,0,0,0,0
A1p80_PW1p00em01us_Em1p05_Es0p25_tfe1p00em06_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.05,0.25,1e-06,24,1e-07,-0.5,VGm0p8_to_2p2,0.245000000000011,0.633328837232243,1.73013197150985e-23,4.61217971358865e-06,1,-0.0659086825541858,-0.124739774174993,-0.143562163869457,0.140000000000006,0.265000000000012,0.305000000000014,0.0776534813152713,0.459095076151941,0.8688903177053,1,-0.154014698367395,0,0,0,0
A1p80_PW1p00em01us_Em1p05_Es0p25_tfe1p00em06_epi28p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.05,0.25,1e-06,28,1e-07,-0.5,VGm0p8_to_2p2,0.245000000000011,0.625747194940031,1.94285024471619e-23,5.07453192876744e-06,1,-0.0564224921090548,-0.107145630129901,-0.123229970539983,0.140000000000006,0.265000000000012,0.305000000000014,0.0668074784309283,0.457863390389662,0.8694770408562,1,-0.138810365031044,0,0,0,0
A1p80_PW1p00em01us_Em1p10_Es0p15_tfe8p00em07_epi24p0_Iref1p0em07_VFBm0p50_VGm0p8_to_2p2,1.8,1e-07,1.1,0.15,8e-07,24,1e-07,-0.5,VGm0p8_to_2p2,0.470000000000021,0.537830471721435,2.97004820114843e-23,5.59050084479187e-06,1,-0.00919341887151726,-0.0487364297400195,-0.107112113561862,0.025000000000001,0.130000000000005,0.285000000000012,0.0979186946903444,0.085829870831628,0.455003903100765,1,0.0182807008535354,0,0,0,0
