case_id,amp,pw,Ea_mean,Ea_sigma,P0,Vth0,idmin0,idmax0,valid0,dV1,dV100,gradual,dP1,dP100,valid_ratio,is_small_all,is_fast_sat,is_good_prog,elapsed_s
A2p20_PW5p00e-01us_Em0p75_Es0p20,2.2,5e-07,0.75,0.2,0.190000000000008,0.634461958868446,3.17675250944985e-23,3.75285243172662e-06,1,0.182303252684733,0.182303252684733,0,-0.565000000000025,-0.565000000000025,1,0,1,0,39.9223139
A2p20_PW5p00e-01us_Em0p75_Es0p30,2.2,5e-07,0.75,0.3,-2.16840434497111e-17,0.695750375506526,3.11784619773039e-23,3.51808184152376e-06,1,-4.44089209850063e-16,-4.44089209850063e-16,0,6.0715321659191e-16,4.1199682554451e-16,1,1,0,0,56.5040086
A2p20_PW5p00e-01us_Em0p75_Es0p40,2.2,5e-07,0.75,0.4,-0.0400000000000017,0.708778001317939,1.52653318351065e-23,3.46877541230537e-06,1,-0.0130276258114141,-0.0130276258114137,4.44089209850063e-16,0.0400000000000024,0.0400000000000022,1,1,0,0,61.6080685
A2p20_PW5p00e-01us_Em0p75_Es0p50,2.2,5e-07,0.75,0.5,-0.0300000000000008,0.705469419884065,1.74648239482557e-23,3.48109797249654e-06,1,-0.00971904437753934,-0.00971904437753934,0,0.0300000000000008,0.0300000000000006,1,1,0,0,71.107527
A2p20_PW5p00e-01us_Em0p75_Es0p60,2.2,5e-07,0.75,0.6,-0.020000000000001,0.70207548670175,1.71649140271561e-23,3.49342324140349e-06,1,-0.00632511119522472,-0.00632511119522472,0,0.0200000000000008,0.0200000000000011,1,1,0,0,68.5065862
A2p20_PW5p00e-01us_Em0p75_Es0p70,2.2,5e-07,0.75,0.7,-4.33680868994221e-17,0.695750375506526,3.11784619773039e-23,3.51808184152376e-06,1,-0.004722219089494,-0.004722219089494,0,0.0150000000000008,0.0150000000000006,1,1,0,0,64.3969662
A2p20_PW5p00e-01us_Em0p80_Es0p20,2.2,5e-07,0.8,0.2,0.230000000000011,0.62131720121402,3.13129429705296e-23,3.80239078481023e-06,1,0.222923414697941,0.206904286349865,0.0160191283480753,-0.690000000000031,-0.640000000000029,1,0,0,1,40.9222919
A2p20_PW5p00e-01us_Em0p80_Es0p30,2.2,5e-07,0.8,0.3,0.0100000000000004,0.69262239841852,3.16844111818154e-23,3.53041514115524e-06,1,0.0111608306071105,0.0145118711585756,0.00335104055146507,-0.0350000000000017,-0.0450000000000021,1,1,0,0,37.9969493
A2p20_PW5p00e-01us_Em0p80_Es0p40,2.2,5e-07,0.8,0.4,-0.0450000000000021,0.710400851406715,6.21558220443714e-23,3.46261515301396e-06,1,-0.0146504759001894,-0.0146504759001894,0,0.0450000000000027,0.0450000000000024,1,1,0,0,69.048159
A2p20_PW5p00e-01us_Em0p80_Es0p50,2.2,5e-07,0.8,0.5,-0.0600000000000024,0.71514667447125,1.66635551868979e-23,3.44413848273631e-06,1,-0.0209502969695756,-0.0209502969695756,0,0.0650000000000023,0.0650000000000025,1,1,0,0,60.4191419
A2p20_PW5p00e-01us_Em0p80_Es0p60,2.2,5e-07,0.8,0.6,-0.0200000000000004,0.70207548670175,5.17486257650291e-24,3.49342324140349e-06,1,-0.00945308828322966,-0.00787910920007551,0.00157397908315415,0.0300000000000007,0.0250000000000005,1,1,0,0,62.934815
A2p20_PW5p00e-01us_Em0p80_Es0p70,2.2,5e-07,0.8,0.7,-0.00499999999999985,0.697284688015849,9.64810003864078e-24,3.51191618865581e-06,1,-0.00308831051417502,-0.00308831051417502,0,0.0100000000000001,0.00999999999999998,1,1,0,0,65.15046
A2p20_PW5p00e-01us_Em0p85_Es0p20,2.2,5e-07,0.85,0.2,0.255000000000012,0.613506305356327,9.33984617056149e-23,3.83337126809115e-06,1,0.224189311773586,0.227308806760879,0.00311949498729303,-0.695000000000031,-0.705000000000032,1,0,1,0,40.6895663
A2p20_PW5p00e-01us_Em0p85_Es0p30,2.2,5e-07,0.85,0.3,0.0350000000000016,0.684443395701249,1.61723895562378e-23,3.5612599307296e-06,1,0.0562849634207047,0.0580096536813892,0.00172469026068456,-0.175000000000008,-0.180000000000008,1,0,1,0,38.8436951
A2p20_PW5p00e-01us_Em0p85_Es0p40,2.2,5e-07,0.85,0.4,-0.0850000000000037,0.723119784235284,3.45014051633667e-23,3.41335784761635e-06,1,-0.0273694087287583,-0.0273694087287585,2.22044604925031e-16,0.0850000000000044,0.0850000000000046,1,1,0,0,60.6877769
A2p20_PW5p00e-01us_Em0p85_Es0p50,2.2,5e-07,0.85,0.5,-0.100000000000005,0.728139443127113,1.1936189626732e-23,3.39489784739119e-06,1,-0.0323890676205876,-0.0323890676205876,0,0.100000000000005,0.100000000000005,1,1,0,0,60.9026636
A2p20_PW5p00e-01us_Em0p85_Es0p60,2.2,5e-07,0.85,0.6,-0.0450000000000019,0.710400851406715,3.27884672242861e-24,3.46261515301396e-06,1,-0.014650475900189,-0.014650475900189,0,0.0450000000000019,0.045000000000002,1,1,0,0,64.1234009
A2p20_PW5p00e-01us_Em0p85_Es0p70,2.2,5e-07,0.85,0.7,-0.015000000000001,0.700345995343583,2.0157307157786e-23,3.49958688662184e-06,1,-0.00772359692506275,-0.00772359692506275,0,0.0250000000000014,0.0250000000000013,1,1,0,0,62.5797384
A2p20_PW5p00e-01us_Em0p90_Es0p20,2.2,5e-07,0.9,0.2,0.285000000000013,0.60369835545031,9.29565447943141e-23,3.87056681747067e-06,1,0.192129200696301,0.240542260461651,0.0484130597653505,-0.595000000000027,-0.745000000000034,1,0,0,1,40.5865678
A2p20_PW5p00e-01us_Em0p90_Es0p30,2.2,5e-07,0.9,0.3,0.0450000000000021,0.681023096108361,1.70836204116565e-23,3.57360242243314e-06,1,0.0907090406770074,0.0907090406770074,0,-0.280000000000013,-0.280000000000012,1,0,1,0,38.5499367
A2p20_PW5p00e-01us_Em0p90_Es0p40,2.2,5e-07,0.9,0.4,-0.0550000000000026,0.713584918245198,3.17269015443219e-23,3.45029668618681e-06,1,-0.0163002302293487,-0.0163002302293487,0,0.0500000000000024,0.0500000000000023,1,1,0,0,45.6615177
A2p20_PW5p00e-01us_Em0p90_Es0p50,2.2,5e-07,0.9,0.5,-0.125000000000006,0.736089602692928,9.51028068281694e-24,3.36414533209621e-06,1,-0.0403392271864019,-0.0403392271864019,0,0.125000000000006,0.125000000000006,1,1,0,0,63.126687
A2p20_PW5p00e-01us_Em0p90_Es0p60,2.2,5e-07,0.9,0.6,-0.115000000000005,0.732970402753516,2.76382452923043e-23,3.37644420258365e-06,1,-0.0372200272469898,-0.0372200272469898,0,0.115000000000005,0.115000000000005,1,1,0,0,66.9866271
A2p20_PW5p00e-01us_Em0p90_Es0p70,2.2,5e-07,0.9,0.7,-0.0850000000000037,0.723119784235284,3.45014051633667e-23,3.41335784761635e-06,1,-0.0289234067336092,-0.0289234067336092,0,0.0900000000000038,0.0900000000000038,1,1,0,0,61.9075693
A2p20_PW5p00e-01us_Em0p95_Es0p20,2.2,5e-07,0.95,0.2,0.285000000000013,0.60369835545031,9.29565447943141e-23,3.87056681747069e-06,1,0.121116000405527,0.209965125449354,0.0888491250438268,-0.375000000000017,-0.650000000000029,1,0,0,1,38.7642924
A2p20_PW5p00e-01us_Em0p95_Es0p30,2.2,5e-07,0.95,0.3,0.0700000000000032,0.673238645305263,1.65532829334678e-23,3.60446995892775e-06,1,0.101643935826189,0.117869708651779,0.0162257728255896,-0.315000000000014,-0.365000000000016,1,0,0,1,40.2418289
A2p20_PW5p00e-01us_Em0p95_Es0p40,2.2,5e-07,0.95,0.4,-0.0550000000000026,0.713584918245198,1.49916908011051e-23,3.45029668618681e-06,1,-0.0178345427386728,-0.0178345427386724,4.44089209850063e-16,0.0550000000000028,0.0550000000000027,1,1,0,0,51.0713007
A2p20_PW5p00e-01us_Em0p95_Es0p50,2.2,5e-07,0.95,0.5,-0.155000000000007,0.745837510301897,1.62215633783659e-23,3.32726599733522e-06,1,-0.0500871347953712,-0.0500871347953712,0,0.155000000000007,0.155000000000007,1,0,1,0,51.387895
A2p20_PW5p00e-01us_Em0p95_Es0p60,2.2,5e-07,0.95,0.6,-0.150000000000007,0.744156032991392,3.13878661512586e-23,3.33341074062754e-06,1,-0.0484056574848665,-0.0484056574848665,0,0.150000000000007,0.150000000000007,1,1,0,0,63.0984334
A2p20_PW5p00e-01us_Em0p95_Es0p70,2.2,5e-07,0.95,0.7,-0.140000000000006,0.740728359121953,1.01344924209629e-23,3.3457024088559e-06,1,-0.0465319816202782,-0.0449779836154268,0.00155399800485134,0.145000000000006,0.140000000000006,1,1,0,0,70.2077877
A2p20_PW5p00e-01us_Em1p00_Es0p20,2.2,5e-07,1,0.2,0.320000000000014,0.592543169847338,1.85270786450788e-22,3.9139873526768e-06,1,0.0548720176612063,0.161387048802258,0.106515031141052,-0.170000000000008,-0.500000000000023,1,0,0,1,39.9639896
A2p20_PW5p00e-01us_Em1p00_Es0p30,2.2,5e-07,1,0.3,0.100000000000005,0.663409381920075,3.22761901735372e-23,3.64153205941588e-06,1,0.0936158486390193,0.135465486500335,0.041849637861316,-0.290000000000013,-0.420000000000019,1,0,0,1,43.9386977
A2p20_PW5p00e-01us_Em1p00_Es0p40,2.2,5e-07,1,0.4,-0.0650000000000029,0.716688628281761,1.91548416152047e-23,3.43798096866603e-06,1,-0.00955435870466503,-0.00791062696382183,0.0016437317408432,0.0300000000000013,0.0250000000000013,1,1,0,0,32.0085398
A2p20_PW5p00e-01us_Em1p00_Es0p50,2.2,5e-07,1,0.5,-0.165000000000007,0.749136811482715,8.93557197752273e-24,3.31497870356291e-06,1,-0.0533864359761894,-0.0533864359761894,0,0.165000000000008,0.165000000000008,1,0,1,0,58.7914061
A2p20_PW5p00e-01us_Em1p00_Es0p60,2.2,5e-07,1,0.6,-0.190000000000009,0.757025230559094,6.24138451795409e-23,3.28427336594107e-06,1,-0.0612748550525685,-0.0612748550525685,0,0.190000000000008,0.190000000000008,1,0,1,0,60.1777705
A2p20_PW5p00e-01us_Em1p00_Es0p70,2.2,5e-07,1,0.7,-0.140000000000006,0.740728359121953,3.41234477849815e-23,3.3457024088559e-06,1,-0.0449779836154272,-0.0449779836154272,0,0.140000000000006,0.140000000000006,1,1,0,0,62.9486927
A2p20_PW1p00e+00us_Em0p75_Es0p20,2.2,1e-06,0.75,0.2,0.195000000000009,0.632891396828927,3.16960727289504e-23,3.75904265545786e-06,1,0.188598512584485,0.180772084070736,0.0078264285137486,-0.585000000000026,-0.560000000000025,1,0,1,0,51.3208899
A2p20_PW1p00e+00us_Em0p75_Es0p30,2.2,1e-06,0.75,0.3,-1.08420217248555e-16,0.695750375506526,9.47386805838016e-24,3.51808184152376e-06,1,-4.44089209850063e-16,-4.44089209850063e-16,0,6.72205346941043e-16,7.80625564189598e-16,1,1,0,0,60.5396158
A2p20_PW1p00e+00us_Em0p75_Es0p40,2.2,1e-06,0.75,0.4,-0.0450000000000022,0.710400851406715,3.15940351067818e-23,3.46261515301396e-06,1,-0.0146504759001896,-0.0146504759001896,0,0.0450000000000025,0.0450000000000024,1,1,0,0,67.3901586
A2p20_PW1p00e+00us_Em0p75_Es0p50,2.2,1e-06,0.75,0.5,-0.0250000000000012,0.703783229025631,1.60098324060659e-23,3.48726026936337e-06,1,-0.00803285351910499,-0.00803285351910499,0,0.0250000000000013,0.0250000000000012,1,1,0,0,86.1585395
A2p20_PW1p00e+00us_Em0p75_Es0p60,2.2,1e-06,0.75,0.6,-2.16840434497111e-17,0.695750375506526,3.11784619773039e-23,3.51808184152376e-06,1,0,0,0,-1.51788304147977e-16,-6.50521303491332e-17,1,1,0,0,78.5683115
A2p20_PW1p00e+00us_Em0p75_Es0p70,2.2,1e-06,0.75,0.7,-1.08420217248555e-16,0.695750375506526,9.47386805838016e-24,3.51808184152376e-06,1,-0.004722219089494,-0.004722219089494,0,0.0150000000000009,0.0150000000000009,1,1,0,0,71.8882813
A2p20_PW1p00e+00us_Em0p80_Es0p20,2.2,1e-06,0.8,0.2,0.22000000000001,0.62473013787004,6.2808591353082e-23,3.79000266374213e-06,1,0.219510478041921,0.209887776145662,0.00962270189625936,-0.68000000000003,-0.650000000000029,1,0,1,0,50.8887613
A2p20_PW1p00e+00us_Em0p80_Es0p30,2.2,1e-06,0.8,0.3,0.0250000000000013,0.68777782420521,2.35885589277196e-23,3.54892004617075e-06,1,0.0160054048204205,0.0210001771127291,0.0049947722923086,-0.0500000000000025,-0.0650000000000032,1,1,0,0,48.2002791
A2p20_PW1p00e+00us_Em0p80_Es0p40,2.2,1e-06,0.8,0.4,-0.0550000000000025,0.713584918245198,3.17269015443219e-23,3.45029668618681e-06,1,-0.0178345427386728,-0.0178345427386724,4.44089209850063e-16,0.0550000000000027,0.0550000000000026,1,1,0,0,77.5785107
A2p20_PW1p00e+00us_Em0p80_Es0p50,2.2,1e-06,0.8,0.5,-0.0500000000000018,0.712003069395618,9.1350307381703e-24,3.45645557696168e-06,1,-0.0178066918939432,-0.0178066918939432,0,0.0550000000000021,0.0550000000000021,1,1,0,0,75.6296675
A2p20_PW1p00e+00us_Em0p80_Es0p60,2.2,1e-06,0.8,0.6,-0.0200000000000007,0.70207548670175,3.13319763978788e-23,3.49342324140349e-06,1,-0.00945308828323022,-0.00787910920007606,0.00157397908315415,0.030000000000001,0.025000000000001,1,1,0,0,68.1984857
A2p20_PW1p00e+00us_Em0p80_Es0p70,2.2,1e-06,0.8,0.7,-4.33680868994221e-17,0.695750375506526,3.11784619773039e-23,3.51808184152376e-06,1,-0.00155399800485134,-0.00155399800485134,0,0.00500000000000028,0.00500000000000015,1,1,0,0,73.9805986
A2p20_PW1p00e+00us_Em0p85_Es0p20,2.2,1e-06,0.85,0.2,0.255000000000011,0.613506305356327,9.33984617056149e-23,3.83337126809115e-06,1,0.23407384334419,0.227308806760879,0.00676503658331085,-0.725000000000032,-0.705000000000031,1,0,1,0,53.6515732
A2p20_PW1p00e+00us_Em0p85_Es0p30,2.2,1e-06,0.85,0.3,0.045000000000002,0.681023096108361,4.07161158428552e-23,3.57360242243314e-06,1,0.0597052630135917,0.0631329368830301,0.00342767386943843,-0.185000000000008,-0.195000000000008,1,0,1,0,48.1499297
A2p20_PW1p00e+00us_Em0p85_Es0p40,2.2,1e-06,0.85,0.4,-0.0950000000000044,0.726487502767794,2.27110516659391e-23,3.40105047748306e-06,1,-0.0307371272612691,-0.0307371272612691,0,0.0950000000000051,0.0950000000000051,1,1,0,0,68.8857853
A2p20_PW1p00e+00us_Em0p85_Es0p50,2.2,1e-06,0.85,0.5,-0.100000000000005,0.728139443127113,8.87526425461926e-24,3.39489784739119e-06,1,-0.0323890676205876,-0.0323890676205876,0,0.100000000000005,0.100000000000005,1,1,0,0,67.5129798
A2p20_PW1p00e+00us_Em0p85_Es0p60,2.2,1e-06,0.85,0.6,-0.0750000000000033,0.71971435869501,3.20551922176267e-23,3.42566801693405e-06,1,-0.0239639831884844,-0.0239639831884844,0,0.0750000000000033,0.0750000000000033,1,1,0,0,73.6938573
A2p20_PW1p00e+00us_Em0p85_Es0p70,2.2,1e-06,0.85,0.7,-0.0200000000000008,0.70207548670175,3.13319763978788e-23,3.49342324140349e-06,1,-0.00945308828322999,-0.00945308828323022,2.22044604925031e-16,0.0300000000000009,0.0300000000000011,1,1,0,0,69.1156549
A2p20_PW1p00e+00us_Em0p90_Es0p20,2.2,1e-06,0.9,0.2,0.270000000000012,0.608696312687809,1.24205318033179e-22,3.85196647500492e-06,1,0.196856854730755,0.237224710707343,0.0403678559765881,-0.610000000000027,-0.735000000000033,1,0,0,1,54.5101391
A2p20_PW1p00e+00us_Em0p90_Es0p30,2.2,1e-06,0.9,0.3,0.0600000000000027,0.676351082228909,1.67398735991882e-23,3.59212101530823e-06,1,0.0937753472916193,0.0921489645612589,0.00162638273036042,-0.290000000000013,-0.285000000000012,1,0,1,0,49.2958043
A2p20_PW1p00e+00us_Em0p90_Es0p40,2.2,1e-06,0.9,0.4,-0.0700000000000034,0.718211083703157,1.6869371015203e-23,3.43182414604072e-06,1,-0.0209263956873077,-0.0209263956873077,0,0.0650000000000033,0.0650000000000031,1,1,0,0,51.5603551
A2p20_PW1p00e+00us_Em0p90_Es0p50,2.2,1e-06,0.9,0.5,-0.130000000000006,0.737619625435096,3.19305327497009e-23,3.35799697116561e-06,1,-0.0418692499285702,-0.0418692499285702,0,0.130000000000006,0.130000000000006,1,1,0,0,75.5678185
A2p20_PW1p00e+00us_Em0p90_Es0p60,2.2,1e-06,0.9,0.6,-0.0850000000000035,0.723119784235284,2.63495270962206e-23,3.41335784761635e-06,1,-0.0273694087287578,-0.0258350962194341,0.00153431250932368,0.0850000000000035,0.0800000000000032,1,1,0,0,71.6265258
A2p20_PW1p00e+00us_Em0p90_Es0p70,2.2,1e-06,0.9,0.7,-0.0900000000000041,0.724814355855837,6.28134886659826e-23,3.4072038115978e-06,1,-0.0306179783541622,-0.0306179783541622,0,0.0950000000000042,0.0950000000000043,1,1,0,0,70.0468207
A2p20_PW1p00e+00us_Em0p95_Es0p20,2.2,1e-06,0.95,0.2,0.320000000000014,0.592543169847338,1.85270786450789e-22,3.9139873526768e-06,1,0.138837472233593,0.22268107015079,0.0838435979171971,-0.43000000000002,-0.690000000000031,1,0,0,1,52.1355999
A2p20_PW1p00e+00us_Em0p95_Es0p30,2.2,1e-06,0.95,0.3,0.0950000000000043,0.665100296504262,3.1415132997532e-23,3.63535346274433e-06,1,0.112853331881212,0.124394317022194,0.0115409851409816,-0.350000000000016,-0.385000000000017,1,0,0,1,52.7661594
A2p20_PW1p00e+00us_Em0p95_Es0p40,2.2,1e-06,0.95,0.4,-0.0350000000000016,0.707134269577096,1.62705812935125e-23,3.47493635280651e-06,1,-0.0113838940705701,-0.0113838940705705,4.44089209850063e-16,0.0350000000000018,0.0350000000000018,1,1,0,0,63.362493
A2p20_PW1p00e+00us_Em0p95_Es0p50,2.2,1e-06,0.95,0.5,-0.170000000000008,0.750755100632458,9.04297249255623e-24,3.30883615758013e-06,1,-0.0550047251259331,-0.0550047251259331,0,0.170000000000008,0.170000000000008,1,0,1,0,60.9881415
A2p20_PW1p00e+00us_Em0p95_Es0p60,2.2,1e-06,0.95,0.6,-0.135000000000005,0.739130342079333,1.97910112122117e-23,3.35184932935396e-06,1,-0.0433799665728068,-0.0433799665728073,4.44089209850063e-16,0.135000000000005,0.135000000000006,1,1,0,0,69.9658006
A2p20_PW1p00e+00us_Em0p95_Es0p70,2.2,1e-06,0.95,0.7,-0.120000000000005,0.734539961340047,9.35254709810452e-24,3.37029440996069e-06,1,-0.0403435838383722,-0.0387895858335209,0.00155399800485134,0.125000000000005,0.120000000000005,1,1,0,0,72.3636432
A2p20_PW1p00e+00us_Em1p00_Es0p20,2.2,1e-06,1,0.2,0.340000000000015,0.586037852342192,1.85034599874541e-22,3.93881133589458e-06,1,0.0756590189772722,0.167892366307404,0.0922333473301319,-0.235000000000011,-0.520000000000024,1,0,0,1,49.6117165
A2p20_PW1p00e+00us_Em1p00_Es0p30,2.2,1e-06,1,0.3,0.110000000000005,0.659968031621737,1.70065178725019e-23,3.65389113419494e-06,1,0.097057198937357,0.137392860766674,0.0403356618293174,-0.300000000000014,-0.425000000000019,1,0,0,1,52.1926049
A2p20_PW1p00e+00us_Em1p00_Es0p40,2.2,1e-06,1,0.4,-0.0550000000000026,0.713584918245198,3.17269015443219e-23,3.45029668618681e-06,1,-0.00645064866810208,-0.00480691692725854,0.00164373174084353,0.020000000000001,0.0150000000000009,1,1,0,0,42.2841797
A2p20_PW1p00e+00us_Em1p00_Es0p50,2.2,1e-06,1,0.5,-0.200000000000009,0.760049805375835,1.00368290804504e-23,3.27199643757827e-06,1,-0.0642994298693096,-0.0642994298693096,0,0.200000000000009,0.200000000000009,1,0,1,0,71.3761814
A2p20_PW1p00e+00us_Em1p00_Es0p60,2.2,1e-06,1,0.6,-0.21500000000001,0.76518427900523,1.61980865770321e-23,3.25358668149372e-06,1,-0.0694339034987046,-0.0694339034987046,0,0.215000000000009,0.21500000000001,1,0,1,0,71.1646212
A2p20_PW1p00e+00us_Em1p00_Es0p70,2.2,1e-06,1,0.7,-0.155000000000007,0.745837510301897,1.62215633783659e-23,3.32726599733522e-06,1,-0.0500871347953712,-0.0500871347953712,0,0.155000000000007,0.155000000000007,1,0,1,0,77.1037725
A2p60_PW2p00e-01us_Em0p75_Es0p20,2.6,2e-07,0.75,0.2,0.195000000000009,0.632891396828927,3.16960727289504e-23,3.75904265545786e-06,1,0.180772084070736,0.183873814724252,0.00310173065351549,-0.560000000000025,-0.570000000000026,1,0,1,0,27.4266427
A2p60_PW2p00e-01us_Em0p75_Es0p30,2.6,2e-07,0.75,0.3,0.00500000000000028,0.694196377501674,2.79610899380771e-23,3.52424815967458e-06,1,0.00155399800485134,0.00155399800485134,0,-0.00500000000000028,-0.00500000000000023,1,1,0,0,46.2010452
A2p60_PW2p00e-01us_Em0p75_Es0p40,2.6,2e-07,0.75,0.4,-0.0550000000000026,0.713584918245198,1.49916908011051e-23,3.45029668618681e-06,1,-0.0178345427386724,-0.0178345427386724,0,0.0550000000000025,0.0550000000000027,1,1,0,0,49.5871522
A2p60_PW2p00e-01us_Em0p75_Es0p50,2.6,2e-07,0.75,0.5,-0.0250000000000012,0.703783229025631,1.60098324060659e-23,3.48726026936337e-06,1,-0.00803285351910521,-0.00803285351910521,0,0.0250000000000011,0.0250000000000011,1,1,0,0,58.32284
A2p60_PW2p00e-01us_Em0p75_Es0p60,2.6,2e-07,0.75,0.6,1.73472347597688e-16,0.695750375506526,1.67011169038518e-23,3.51808184152376e-06,1,0,0,0,-8.67361737988442e-17,-1.73472347597688e-16,1,1,0,0,59.9298466
A2p60_PW2p00e-01us_Em0p75_Es0p70,2.6,2e-07,0.75,0.7,0,0.695750375506526,3.11784619773039e-23,3.51808184152376e-06,1,-0.004722219089494,-0.004722219089494,0,0.0150000000000009,0.0150000000000006,1,1,0,0,53.6881982
A2p60_PW2p00e-01us_Em0p80_Es0p20,2.6,2e-07,0.8,0.2,0.22500000000001,0.623034489518614,3.13570492570327e-23,3.79619643178601e-06,1,0.221206126393347,0.224545659181903,0.00333953278855614,-0.685000000000031,-0.695000000000031,1,0,1,0,28.1070994
A2p60_PW2p00e-01us_Em0p80_Es0p30,2.6,2e-07,0.8,0.3,0.025000000000001,0.68777782420521,1.62961689863274e-23,3.54892004617075e-06,1,0.0064185532964639,0.0176915956788549,0.011273042382391,-0.0200000000000006,-0.0550000000000024,1,1,0,0,28.8332165
A2p60_PW2p00e-01us_Em0p80_Es0p40,2.6,2e-07,0.8,0.4,-0.0750000000000036,0.71971435869501,1.6985739002011e-23,3.42566801693405e-06,1,-0.023963983188484,-0.023963983188484,0,0.0750000000000035,0.0750000000000036,1,1,0,0,58.6813496
A2p60_PW2p00e-01us_Em0p80_Es0p50,2.6,2e-07,0.8,0.5,-0.0700000000000034,0.718211083703157,1.6869371015203e-23,3.43182414604072e-06,1,-0.0240147062014827,-0.0240147062014827,0,0.0750000000000036,0.0750000000000035,1,1,0,0,53.0872293
A2p60_PW2p00e-01us_Em0p80_Es0p60,2.6,2e-07,0.8,0.6,-0.030000000000001,0.705469419884065,1.62082378120311e-23,3.48109797249654e-06,1,-0.0128470214655448,-0.0128470214655448,0,0.0400000000000014,0.0400000000000015,1,1,0,0,54.0950554
A2p60_PW2p00e-01us_Em0p80_Es0p70,2.6,2e-07,0.8,0.7,-0.0250000000000013,0.703783229025631,1.60098324060659e-23,3.48726026936337e-06,1,-0.00958685152395633,-0.00958685152395633,0,0.0300000000000015,0.0300000000000016,1,1,0,0,54.8039949
A2p60_PW2p00e-01us_Em0p85_Es0p20,2.6,2e-07,0.85,0.2,0.245000000000011,0.616611996261472,9.35924515489895e-23,3.82097733757683e-06,1,0.264584179317636,0.256784166589319,0.00780001272831687,-0.820000000000036,-0.795000000000036,1,0,1,0,27.5430625
A2p60_PW2p00e-01us_Em0p85_Es0p30,2.6,2e-07,0.85,0.3,0.0300000000000011,0.686121237782245,1.6232008501697e-23,3.55508966160608e-06,1,0.0305673904995152,0.0468491649712701,0.0162817744717549,-0.0950000000000035,-0.145000000000006,1,1,0,0,27.6710638
A2p60_PW2p00e-01us_Em0p85_Es0p40,2.6,2e-07,0.85,0.4,-0.0750000000000034,0.71971435869501,3.20551922176267e-23,3.42566801693405e-06,1,-0.0239639831884844,-0.0239639831884844,0,0.0750000000000033,0.0750000000000034,1,1,0,0,52.0293576
A2p60_PW2p00e-01us_Em0p85_Es0p50,2.6,2e-07,0.85,0.5,-0.100000000000004,0.728139443127113,1.63109331419514e-23,3.39489784739119e-06,1,-0.0323890676205878,-0.0323890676205874,4.44089209850063e-16,0.100000000000004,0.100000000000004,1,1,0,0,54.6391421
A2p60_PW2p00e-01us_Em0p85_Es0p60,2.6,2e-07,0.85,0.6,-0.0550000000000024,0.713584918245198,9.26533431670006e-24,3.45029668618681e-06,1,-0.0178345427386724,-0.0178345427386728,4.44089209850063e-16,0.0550000000000024,0.0550000000000026,1,1,0,0,55.4013591
A2p60_PW2p00e-01us_Em0p85_Es0p70,2.6,2e-07,0.85,0.7,2.16840434497111e-16,0.695750375506525,1.67011169038518e-23,3.51808184152376e-06,1,-0.00472221908949355,-0.00472221908949355,0,0.0150000000000005,0.0150000000000004,1,1,0,0,53.7726199
A2p60_PW2p00e-01us_Em0p90_Es0p20,2.6,2e-07,0.9,0.2,0.275000000000012,0.607051530552015,9.30833876915053e-23,3.85816602063184e-06,1,0.305110635884034,0.296901284005857,0.00820935187817751,-0.945000000000042,-0.920000000000042,1,0,1,0,29.105346
A2p60_PW2p00e-01us_Em0p90_Es0p30,2.6,2e-07,0.9,0.3,0.0550000000000023,0.677877800502811,1.68450491501649e-23,3.58594750614484e-06,1,0.0776097924613043,0.0906222462873573,0.013012453826053,-0.24000000000001,-0.280000000000012,1,0,0,0,27.8110948
A2p60_PW2p00e-01us_Em0p90_Es0p40,2.6,2e-07,0.9,0.4,-0.0650000000000028,0.71668862828176,1.67622814283347e-23,3.43798096866603e-06,1,-0.0194039402659111,-0.0178890038047329,0.00151493646117817,0.0600000000000025,0.0550000000000023,1,1,0,0,32.6029041
A2p60_PW2p00e-01us_Em0p90_Es0p50,2.6,2e-07,0.9,0.5,-0.145000000000007,0.742453049382638,1.71953191263025e-23,3.33955621187574e-06,1,-0.0467026738761122,-0.0467026738761122,0,0.145000000000007,0.145000000000007,1,1,0,0,52.8708604
A2p60_PW2p00e-01us_Em0p90_Es0p60,2.6,2e-07,0.9,0.6,-0.0800000000000028,0.721403582593356,4.09542364379764e-23,3.41951258342871e-06,1,-0.0256532070868305,-0.0256532070868305,0,0.0800000000000026,0.0800000000000026,1,1,0,0,54.6440314
A2p60_PW2p00e-01us_Em0p90_Es0p70,2.6,2e-07,0.9,0.7,-0.090000000000004,0.724814355855837,3.2370270362338e-23,3.4072038115978e-06,1,-0.0306179783541622,-0.0306179783541622,0,0.0950000000000043,0.0950000000000041,1,1,0,0,52.8544018
A2p60_PW2p00e-01us_Em0p95_Es0p20,2.6,2e-07,0.95,0.2,0.310000000000014,0.595673145649819,9.27103836136646e-23,3.90157868650618e-06,1,0.348651999440187,0.325903036047704,0.0227489633924836,-1.08000000000005,-1.01000000000004,1,0,0,1,29.4547104
A2p60_PW2p00e-01us_Em0p95_Es0p30,2.6,2e-07,0.95,0.3,0.0950000000000042,0.665100296504262,3.1415132997532e-23,3.63535346274433e-06,1,0.132260595884149,0.135332692853516,0.00307209696936706,-0.410000000000018,-0.420000000000019,1,0,1,0,28.8043759
